ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction,Predicted_Satisfaction,Satisfaction_Probability%,Customer_Segment
52402,Female,41,Returning,Personal,Economy,425,0,0.0,1,4,1,4,4,2,3,4,2,2,4,4,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,21.67,Dissatisfied(at risk)
52403,Female,61,Returning,Personal,Economy,237,6,22.0,3,2,2,5,1,1,5,2,5,2,1,2,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
52404,Male,32,Returning,Personal,Economy,451,9,9.0,5,2,2,2,2,1,3,4,3,3,2,2,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52405,Male,67,Returning,Personal,Economy,237,1,0.0,4,0,3,0,5,5,3,3,2,2,5,2,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52406,Female,32,Returning,Personal,Economy,493,0,0.0,1,3,4,3,2,4,2,3,2,2,2,1,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52407,Male,49,Returning,Personal,Economy,261,2,0.0,5,3,4,3,4,4,2,1,2,2,2,3,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
52408,Male,17,Returning,Personal,Economy,455,0,5.0,5,1,5,1,4,3,1,4,1,1,4,1,1,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52409,Female,8,Returning,Personal,Economy,370,0,0.0,4,2,4,2,2,2,3,5,3,3,2,2,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
52410,Male,30,Returning,Personal,Economy,237,1,3.0,4,0,1,0,3,3,3,4,3,3,4,5,3,4,Satisfied,Satisfied,99.97,Highly Satisfied
52411,Male,64,Returning,Personal,Economy,451,0,0.0,2,4,3,4,3,2,1,3,1,1,4,1,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52412,Male,69,Returning,Personal,Economy,598,0,2.0,0,2,4,2,2,3,1,4,1,1,5,2,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52413,Male,24,Returning,Personal,Economy,370,2,8.0,0,3,4,3,4,5,5,2,5,5,4,3,5,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52414,Male,64,Returning,Personal,Economy,261,9,7.0,4,1,2,1,3,4,4,3,5,5,1,1,5,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52415,Male,15,Returning,Personal,Economy,261,0,0.0,2,4,4,4,3,2,4,3,4,4,3,4,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,17.23,Dissatisfied(at risk)
52416,Female,26,Returning,Personal,Economy,370,0,0.0,2,2,1,2,3,1,1,1,1,1,3,2,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52417,Male,70,Returning,Personal,Economy,493,0,0.0,2,3,1,3,4,2,3,2,3,3,4,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
52418,Male,50,Returning,Personal,Economy,451,0,0.0,4,2,5,2,3,3,5,2,5,5,4,2,5,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52419,Male,9,Returning,Personal,Economy,355,0,3.0,5,3,3,3,4,5,2,3,2,2,4,3,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52420,Male,20,Returning,Personal,Economy,261,0,0.0,4,2,5,2,2,1,2,3,2,2,1,2,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
52421,Male,25,Returning,Personal,Economy,425,0,0.0,4,5,3,5,4,3,5,5,5,5,4,5,5,5,Satisfied,Satisfied,99.97,Highly Satisfied
52422,Male,49,Returning,Personal,Economy,261,1,0.0,1,1,3,1,1,3,5,2,5,5,2,1,5,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52423,Female,54,Returning,Personal,Economy,651,5,16.0,5,3,4,3,4,5,4,3,5,2,5,3,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52424,Female,45,Returning,Personal,Economy,493,10,12.0,5,1,4,5,2,2,5,1,3,2,2,1,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52425,Female,58,Returning,Personal,Economy,598,0,20.0,4,2,4,4,5,4,4,2,4,5,4,2,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.07,Dissatisfied(at risk)
52426,Male,42,Returning,Personal,Economy,751,16,17.0,4,3,1,3,3,5,1,2,1,1,2,3,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52427,Male,37,Returning,Personal,Economy,451,0,0.0,2,4,4,4,4,4,1,4,1,1,3,4,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,22.77,Dissatisfied(at risk)
52428,Male,52,Returning,Personal,Economy,369,0,0.0,3,2,5,2,4,4,2,2,2,2,4,2,2,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52429,Female,19,Returning,Personal,Economy,370,0,0.0,1,3,2,3,3,2,1,1,1,1,4,3,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52430,Female,40,Returning,Personal,Economy,425,0,0.0,2,2,1,2,4,1,4,3,5,5,3,5,5,2,Satisfied,Satisfied,99.14,Highly Satisfied
52431,Male,45,Returning,Personal,Economy,425,0,0.0,4,3,1,3,3,1,3,4,3,3,4,3,3,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
52432,Female,56,Returning,Personal,Economy,455,0,0.0,4,2,5,5,3,2,4,2,4,5,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52433,Male,24,Returning,Personal,Economy,370,72,57.0,0,3,5,3,3,5,5,2,5,5,4,3,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52434,Female,64,Returning,Personal,Economy,455,0,0.0,5,2,4,4,4,4,5,2,5,3,4,2,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52435,Male,50,Returning,Personal,Economy,370,0,0.0,4,1,1,1,4,1,2,3,2,2,3,5,2,3,Satisfied,Satisfied,99.93,Highly Satisfied
52436,Male,8,Returning,Personal,Economy,651,0,0.0,3,2,5,2,5,2,1,1,1,1,5,2,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52437,Male,22,Returning,Personal,Economy,451,0,1.0,4,1,3,1,1,5,1,4,1,1,5,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52438,Male,36,Returning,Personal,Economy,451,57,52.0,4,2,3,2,5,3,4,2,4,4,5,2,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52439,Female,27,Returning,Personal,Economy,598,0,0.0,0,4,5,4,4,4,3,2,3,3,5,4,3,5,Neutral or Dissatisfied,Neutral or Dissatisfied,15.72,Dissatisfied(at risk)
52440,Male,40,Returning,Personal,Economy,370,0,0.0,2,3,1,3,1,4,4,1,4,4,2,3,4,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52441,Female,8,Returning,Personal,Economy,493,61,73.0,5,2,3,2,1,4,2,5,2,2,4,2,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52442,Male,66,Returning,Personal,Economy,370,0,0.0,2,3,1,3,1,4,2,3,5,5,2,3,5,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.19,Dissatisfied(at risk)
52443,Female,67,Returning,Personal,Economy,751,0,0.0,5,4,3,5,3,5,5,4,4,3,5,4,5,3,Neutral or Dissatisfied,Neutral or Dissatisfied,19.21,Dissatisfied(at risk)
52444,Male,26,Returning,Personal,Economy,493,0,0.0,4,3,5,3,3,4,3,4,3,3,5,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52445,Male,58,Returning,Personal,Economy,369,0,0.0,1,1,1,1,2,1,2,1,2,2,1,1,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52446,Male,60,Returning,Personal,Economy,370,24,12.0,0,3,5,3,2,5,1,5,4,4,5,3,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52447,Female,66,Returning,Personal,Economy,355,0,0.0,4,3,4,5,1,2,5,3,3,5,2,3,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
52448,Male,30,Returning,Personal,Economy,370,60,56.0,5,3,5,3,3,4,1,3,1,1,4,3,1,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52449,Male,32,Returning,Personal,Economy,598,0,2.0,3,2,1,2,4,1,2,4,2,2,3,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52450,Male,24,Returning,Business,Economy Plus,370,0,4.0,4,4,5,4,4,4,5,3,4,4,2,4,4,4,Satisfied,Satisfied,99.64,Highly Satisfied
52451,Male,28,Returning,Business,Economy Plus,509,0,0.0,1,4,1,5,1,2,5,5,5,5,3,5,5,4,Satisfied,Satisfied,99.66,Highly Satisfied
52452,Male,31,Returning,Business,Economy Plus,651,0,0.0,5,5,2,5,5,3,5,4,5,5,1,5,5,1,Satisfied,Satisfied,99.92,Highly Satisfied
52453,Male,49,Returning,Business,Economy Plus,237,9,6.0,1,5,3,4,1,3,4,2,4,4,1,4,4,5,Satisfied,Satisfied,99.55,Highly Satisfied
52454,Male,41,Returning,Business,Economy Plus,455,0,2.0,4,4,1,4,4,1,4,1,4,4,1,4,4,2,Satisfied,Satisfied,93.41,Highly Satisfied
52455,Female,53,Returning,Business,Economy Plus,237,0,0.0,2,5,4,5,2,5,2,5,1,4,5,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
52456,Male,46,Returning,Business,Economy Plus,370,0,0.0,1,4,5,5,1,2,5,3,5,5,5,5,5,2,Satisfied,Satisfied,99.99,Highly Satisfied
52457,Female,27,First-time,Business,Economy Plus,237,0,0.0,4,4,1,4,2,2,5,3,5,5,5,4,5,2,Neutral or Dissatisfied,Neutral or Dissatisfied,18.09,Dissatisfied(at risk)
52458,Male,50,Returning,Business,Economy Plus,261,0,0.0,5,5,4,2,5,4,3,2,3,3,4,2,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,14.23,Dissatisfied(at risk)
52459,Female,34,First-time,Business,Economy Plus,370,12,1.0,4,4,5,4,3,1,5,2,5,5,2,4,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,14.64,Dissatisfied(at risk)
52460,Female,57,Returning,Business,Economy Plus,370,0,0.0,5,5,4,3,5,4,3,4,4,4,4,4,4,4,Satisfied,Neutral or Dissatisfied,39.73,Dissatisfied(at risk)
52461,Female,24,Returning,Business,Economy Plus,261,0,0.0,5,5,3,5,5,3,4,2,5,5,3,5,5,3,Satisfied,Satisfied,99.77,Highly Satisfied
52462,Male,38,First-time,Business,Economy Plus,370,0,2.0,3,3,4,3,4,3,2,5,2,2,1,3,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,3.38,Dissatisfied(at risk)
52463,Female,28,First-time,Business,Economy Plus,451,0,0.0,2,2,4,2,3,2,3,2,3,3,3,2,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52464,Male,17,Returning,Business,Economy Plus,370,12,14.0,3,3,4,3,3,1,4,2,3,3,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.21,Dissatisfied(at risk)
52465,Male,34,Returning,Business,Economy Plus,370,0,0.0,1,1,4,3,1,4,2,1,2,2,3,2,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,6.96,Dissatisfied(at risk)
52466,Female,25,Returning,Business,Economy Plus,237,1,0.0,2,2,4,5,2,2,3,2,5,5,1,5,5,1,Satisfied,Satisfied,99.97,Highly Satisfied
52467,Female,40,First-time,Business,Business,109,5,3.0,4,4,1,4,2,4,1,3,1,1,4,4,1,1,Satisfied,Neutral or Dissatisfied,13.75,Dissatisfied(at risk)
52468,Male,36,Returning,Business,Economy Plus,198,0,0.0,4,4,3,2,4,1,2,3,2,2,3,2,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,3.37,Dissatisfied(at risk)
52469,Male,54,Returning,Personal,Economy Plus,493,0,0.0,2,1,3,1,3,3,1,3,1,1,3,1,1,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52470,Male,15,Returning,Personal,Economy Plus,370,0,0.0,4,2,4,2,4,4,4,2,4,4,4,2,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52471,Female,40,Returning,Personal,Economy Plus,261,0,0.0,4,0,4,0,3,5,4,3,4,4,5,2,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52472,Female,63,Returning,Personal,Economy Plus,370,0,15.0,4,4,4,4,3,3,5,4,5,4,3,4,3,3,Satisfied,Neutral or Dissatisfied,19.27,Dissatisfied(at risk)
52473,Female,17,Returning,Personal,Economy Plus,451,0,0.0,3,2,1,2,1,1,2,3,2,2,4,2,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52474,Female,64,Returning,Personal,Economy Plus,261,0,3.0,5,0,2,3,1,5,2,0,4,5,5,3,5,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52475,Female,12,Returning,Personal,Economy Plus,651,113,94.0,4,2,5,2,1,3,4,3,4,4,4,2,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52476,Male,46,Returning,Personal,Economy Plus,370,60,47.0,2,2,1,2,4,3,2,1,2,2,4,2,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
52477,Male,7,Returning,Personal,Economy Plus,451,25,21.0,4,2,3,2,3,4,3,4,3,3,4,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52478,Male,55,Returning,Personal,Economy Plus,261,0,0.0,5,1,5,1,1,1,4,4,3,3,2,1,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.06,Dissatisfied(at risk)
52479,Female,35,Returning,Personal,Economy Plus,651,65,76.0,4,3,5,3,2,1,2,2,2,2,3,3,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.07,Dissatisfied(at risk)
52480,Male,33,Returning,Personal,Economy Plus,751,48,51.0,4,5,5,5,3,5,2,4,2,2,4,4,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,6.83,Dissatisfied(at risk)
52481,Male,33,Returning,Personal,Economy Plus,451,0,0.0,4,5,4,5,4,4,4,3,4,4,3,5,4,4,Satisfied,Satisfied,99.97,Highly Satisfied
52482,Female,29,Returning,Personal,Economy Plus,451,20,19.0,4,1,4,1,4,4,2,3,2,2,3,1,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52483,Male,11,Returning,Personal,Economy Plus,455,0,0.0,4,2,4,2,1,4,5,3,5,5,4,2,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52484,Female,10,Returning,Personal,Economy Plus,651,0,0.0,2,3,3,3,3,1,3,2,3,3,3,3,3,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52485,Female,14,Returning,Personal,Economy Plus,370,0,0.0,5,2,2,2,4,3,3,4,3,3,1,2,3,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
52486,Male,14,Returning,Personal,Economy Plus,451,0,0.0,5,3,3,3,1,5,5,1,1,1,3,3,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52487,Female,33,Returning,Personal,Economy Plus,598,90,89.0,1,3,1,3,4,1,2,3,2,2,3,3,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52488,Female,15,Returning,Personal,Economy Plus,651,3,0.0,0,1,3,1,4,4,2,5,2,2,4,1,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52489,Male,30,Returning,Personal,Economy Plus,493,0,5.0,3,3,3,3,3,2,3,1,3,3,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
52490,Female,64,Returning,Personal,Economy Plus,751,129,120.0,4,2,5,5,2,5,5,2,3,3,5,2,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52491,Female,7,Returning,Personal,Economy Plus,451,0,6.0,5,1,4,1,4,5,1,2,1,1,5,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52492,Female,30,Returning,Personal,Economy Plus,370,13,92.0,4,3,1,3,4,1,4,2,4,4,5,3,4,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.1,Dissatisfied(at risk)
52493,Female,34,Returning,Personal,Economy Plus,370,0,0.0,2,4,4,4,3,3,2,3,3,3,5,4,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,31.81,Dissatisfied(at risk)
52494,Male,26,First-time,Business,Business,160,0,0.0,4,1,4,1,2,5,1,5,1,1,5,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52495,Male,23,First-time,Business,Economy,160,0,0.0,0,2,4,2,4,4,3,3,4,4,4,1,4,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
52496,Male,56,Returning,Business,Business,3131,0,0.0,1,1,4,5,1,4,4,4,5,2,4,1,4,5,Satisfied,Satisfied,100.0,Highly Satisfied
52497,Female,42,Returning,Business,Business,160,0,0.0,2,5,3,4,2,5,5,5,4,3,5,2,5,5,Satisfied,Satisfied,99.95,Highly Satisfied
52498,Male,42,Returning,Business,Business,160,0,6.0,3,3,4,4,3,4,4,4,4,4,4,3,4,5,Satisfied,Satisfied,99.58,Highly Satisfied
52499,Male,46,Returning,Business,Business,1810,0,0.0,4,3,5,5,4,4,5,4,5,2,4,4,4,5,Satisfied,Satisfied,99.99,Highly Satisfied
52500,Female,49,Returning,Business,Business,1763,0,6.0,3,3,3,4,3,5,5,5,4,4,5,3,5,4,Satisfied,Satisfied,99.93,Highly Satisfied
52501,Male,30,Returning,Business,Business,2259,0,12.0,3,3,2,1,3,4,1,5,1,1,3,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.17,Dissatisfied(at risk)
52502,Female,50,Returning,Business,Business,110,0,0.0,5,5,5,5,5,4,5,4,4,2,4,5,4,5,Satisfied,Satisfied,100.0,Highly Satisfied
52503,Female,58,Returning,Business,Business,2182,25,22.0,5,4,2,4,4,3,4,3,1,5,3,1,3,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52504,Female,39,Returning,Business,Business,110,0,0.0,3,3,4,4,3,4,5,4,4,5,4,3,4,4,Satisfied,Satisfied,99.88,Highly Satisfied
52505,Male,30,Returning,Personal,Business,110,0,0.0,4,5,1,5,3,3,5,5,5,5,4,5,5,3,Satisfied,Satisfied,99.82,Highly Satisfied
52506,Male,17,Returning,Personal,Business,160,0,0.0,5,1,3,1,4,3,2,4,1,1,4,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
52507,Male,8,Returning,Personal,Business,160,0,2.0,4,2,3,2,4,4,3,3,3,3,4,2,3,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
52508,Male,7,Returning,Personal,Business,119,0,0.0,1,0,4,0,3,4,2,5,2,2,3,2,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
52509,Male,53,Returning,Personal,Business,119,0,0.0,3,2,3,5,3,1,3,2,4,4,1,2,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
52510,Male,57,Returning,Business,Business,160,2,0.0,3,3,3,1,3,4,5,4,1,3,4,3,4,5,Satisfied,Satisfied,100.0,Highly Satisfied
52511,Male,33,Returning,Business,Business,160,0,0.0,4,4,4,4,4,4,4,2,4,4,3,4,4,4,Satisfied,Satisfied,70.41,Neutral
52512,Male,53,Returning,Business,Business,2475,0,2.0,1,1,4,5,1,4,2,4,3,1,4,1,4,5,Satisfied,Satisfied,100.0,Highly Satisfied
52513,Female,42,Returning,Business,Business,110,0,0.0,4,0,2,2,3,4,2,4,2,5,4,0,4,2,Satisfied,Satisfied,99.96,Highly Satisfied
52514,Male,26,First-time,Business,Economy,160,3,0.0,5,4,3,4,4,3,3,1,3,3,4,4,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,16.81,Dissatisfied(at risk)
52515,Female,53,Returning,Business,Economy,119,0,0.0,5,5,1,4,5,5,2,5,4,2,5,5,5,5,Satisfied,Satisfied,99.69,Highly Satisfied
52516,Female,43,Returning,Business,Business,3164,0,0.0,2,2,1,4,2,4,5,4,3,4,4,2,4,5,Satisfied,Satisfied,99.99,Highly Satisfied
52517,Female,63,Returning,Business,Business,119,61,55.0,1,1,5,2,1,5,2,5,5,2,5,1,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
52518,Female,59,Returning,Business,Business,3490,0,0.0,5,5,1,4,5,5,3,5,2,2,5,5,5,5,Satisfied,Satisfied,98.93,Highly Satisfied
52519,Male,46,Returning,Business,Economy,119,0,0.0,2,2,5,5,2,1,5,3,5,5,5,5,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
52520,Female,35,Returning,Business,Business,110,0,0.0,5,5,1,4,5,4,2,4,2,1,4,5,4,3,Satisfied,Satisfied,99.19,Highly Satisfied
52521,Male,57,Returning,Business,Economy,119,0,0.0,4,4,4,4,4,4,4,2,4,4,1,4,4,4,Satisfied,Satisfied,92.49,Highly Satisfied
52522,Male,31,Returning,Business,Business,2468,0,0.0,4,1,1,1,1,3,1,5,1,1,3,0,1,1,Satisfied,Satisfied,99.65,Highly Satisfied
52523,Male,37,Returning,Business,Business,3405,0,0.0,5,3,2,4,5,4,1,4,3,3,4,5,4,4,Satisfied,Satisfied,99.92,Highly Satisfied
52524,Female,26,Returning,Business,Business,110,0,0.0,2,2,4,5,2,2,3,4,5,5,1,2,5,4,Satisfied,Satisfied,99.99,Highly Satisfied
52525,Male,42,Returning,Business,Business,110,0,0.0,1,1,1,3,1,5,2,5,2,2,5,1,5,4,Satisfied,Satisfied,99.96,Highly Satisfied
52526,Male,23,First-time,Business,Economy,119,0,0.0,4,2,1,2,4,5,3,5,3,3,3,2,3,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.6,Dissatisfied(at risk)
52527,Female,40,Returning,Business,Economy,110,0,0.0,5,5,3,5,5,5,5,3,5,5,1,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
52528,Male,52,Returning,Business,Business,160,0,0.0,1,1,3,4,1,5,3,5,2,5,5,1,5,3,Satisfied,Satisfied,99.81,Highly Satisfied
52529,Male,43,Returning,Business,Business,160,0,0.0,2,4,2,3,4,4,4,4,1,2,4,4,4,5,Satisfied,Satisfied,95.2,Highly Satisfied
52530,Female,22,First-time,Business,Economy,160,0,0.0,4,4,4,4,4,3,1,1,1,1,4,4,1,2,Satisfied,Satisfied,60.23,Neutral
52531,Male,44,First-time,Business,Economy,119,0,0.0,0,1,5,1,4,3,4,4,4,4,1,1,4,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
52532,Male,44,Returning,Business,Business,160,0,0.0,3,3,2,1,3,4,3,5,1,5,4,3,4,5,Satisfied,Satisfied,99.95,Highly Satisfied
52533,Female,37,First-time,Business,Economy,119,9,13.0,3,3,4,3,1,4,3,3,4,4,3,3,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.09,Dissatisfied(at risk)
52534,Male,38,First-time,Business,Economy,160,1,0.0,3,0,2,0,1,1,5,5,5,5,5,0,5,5,Satisfied,Satisfied,99.93,Highly Satisfied
52535,Female,33,Returning,Business,Economy,160,0,0.0,1,1,5,5,1,5,5,4,5,5,4,5,5,3,Satisfied,Satisfied,99.97,Highly Satisfied
52536,Female,54,Returning,Business,Business,110,0,0.0,3,3,4,4,3,5,4,5,4,5,5,3,5,4,Satisfied,Satisfied,99.61,Highly Satisfied
52537,Male,40,Returning,Business,Business,3675,0,0.0,2,2,4,1,2,5,1,5,3,2,5,2,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
52538,Male,53,Returning,Business,Economy,119,0,0.0,4,5,3,4,5,4,4,3,4,4,4,4,4,4,Satisfied,Satisfied,71.74,Neutral
52539,Female,51,Returning,Business,Economy,160,0,0.0,5,5,1,2,5,2,2,2,3,3,2,2,2,2,Satisfied,Neutral or Dissatisfied,36.12,Dissatisfied(at risk)
52540,Female,21,First-time,Business,Economy,160,0,0.0,4,3,2,3,3,2,2,3,2,2,1,3,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.25,Dissatisfied(at risk)
52541,Male,20,First-time,Business,Economy,119,0,0.0,0,2,5,2,1,3,3,5,3,3,2,2,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.38,Dissatisfied(at risk)
52542,Female,63,Returning,Business,Economy,119,0,0.0,4,4,2,5,4,4,5,4,1,3,4,4,4,4,Satisfied,Satisfied,99.56,Highly Satisfied
52543,Female,49,Returning,Business,Economy,160,0,0.0,1,1,2,4,1,3,2,4,2,4,3,4,3,3,Satisfied,Neutral or Dissatisfied,48.78,Dissatisfied(at risk)
52544,Male,46,Returning,Business,Business,119,0,0.0,5,4,4,2,5,5,5,4,2,4,5,5,5,5,Satisfied,Satisfied,98.11,Highly Satisfied
52545,Female,38,Returning,Business,Economy,160,0,0.0,3,5,2,5,3,1,5,3,5,5,2,5,5,1,Satisfied,Satisfied,99.97,Highly Satisfied
52546,Male,41,Returning,Business,Business,2336,0,0.0,2,2,5,2,2,5,1,4,4,1,5,2,5,5,Satisfied,Satisfied,99.96,Highly Satisfied
52547,Female,63,Returning,Business,Economy,160,0,5.0,3,3,2,5,3,5,1,5,4,4,5,5,5,5,Satisfied,Satisfied,99.96,Highly Satisfied
52548,Female,33,First-time,Business,Economy,119,0,0.0,0,2,5,2,4,3,1,3,1,1,1,2,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.62,Dissatisfied(at risk)
52549,Male,41,Returning,Business,Business,119,0,15.0,1,1,5,2,1,4,2,5,2,3,4,1,4,4,Satisfied,Satisfied,99.95,Highly Satisfied
52550,Female,51,Returning,Business,Business,3562,0,0.0,3,0,1,4,3,5,1,5,4,5,5,0,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
